user_id,items_count,steam_id,playtime_forever,playtime_2weeks
76561198064337328,192,76561198064337328,0,0
76561198064337473,20,76561198064337473,13,0
76561198064338479,5,76561198064338479,92,0
76561198064341143,93,76561198064341143,1,0
76561198064341931,56,76561198064341931,8195,0
76561198064342153,135,76561198064342153,16750,0
76561198064345573,8,76561198064345573,10,0
76561198064347620,2,76561198064347620,106,0
76561198064352518,7,76561198064352518,0,0
pewpewded,69,76561198064356443,251,0
76561198064357953,7,76561198064357953,366,0
76561198064359072,12,76561198064359072,6,0
76561198064367024,6,76561198064367024,1746,0
darksymbiote,2,76561198064370384,5,0
76561198064371138,36,76561198064371138,495,0
76561198064374002,15,76561198064374002,12552,0
76561198064375662,17,76561198064375662,5,0
jock082,153,76561198064376423,6,0
76561198064377389,0,76561198064377389,0,0
ptrip3000,90,76561198064379630,16821,0
76561198064380520,2,76561198064380520,49345,0
YODADRUGS,49,76561198064381356,7096,0
76561198064381656,0,76561198064381656,0,0
76561198064383466,146,76561198064383466,3036,0
76561198064385621,94,76561198064385621,65,0
76561198064386629,0,76561198064386629,0,0
xX_PussyDestroyer420BlazeIt_Xx,55,76561198064387170,761,0
76561198064388837,5,76561198064388837,5329,0
76561198064390730,6,76561198064390730,26,0
76561198064391721,4,76561198064391721,564,0
viggie12,23,76561198064393279,0,0
76561198064395261,149,76561198064395261,210,0
76561198064401931,4,76561198064401931,13,0
76561198064404715,16,76561198064404715,3058,0
76561198064408530,0,76561198064408530,0,0
kievwu,97,76561198064409372,402,0
76561198064413834,15,76561198064413834,10898,0
76561198064418926,9,76561198064418926,4,0
76561198064419066,7,76561198064419066,460,0
76561198064423028,2,76561198064423028,0,0
D87487,25,76561198064424092,391,0
76561198064426231,0,76561198064426231,0,0
76561198064430974,22,76561198064430974,2576,0
76561198064432538,6,76561198064432538,0,0
76561198064432554,15,76561198064432554,0,0
76561198064434624,0,76561198064434624,0,0
HyperNatho,9,76561198064434738,63,0
76561198064439687,2,76561198064439687,17,0
76561198064440841,10,76561198064440841,17,0
MrYetismith,6,76561198064441553,0,0
76561198064442121,0,76561198064442121,0,0
76561198064442749,4,76561198064442749,0,0
76561198064445461,0,76561198064445461,0,0
76561198064445891,68,76561198064445891,536,0
76561198064446373,5,76561198064446373,0,0
sanil22,7,76561198064446903,27,0
76561198064449103,7,76561198064449103,38,0
LaggyLaf,8,76561198064449239,4783,0
bitleak,84,76561198064450645,2051,0
whebzy,37,76561198064465366,292,0
76561198064465896,17,76561198064465896,1070,0
76561198064466654,63,76561198064466654,0,0
76561198064466851,1,76561198064466851,0,0
76561198064468415,75,76561198064468415,1735,0
76561198064468430,30,76561198064468430,0,0
coejc,711,76561198064473140,98,0
ItsMatt-SP,106,76561198064473542,12672,0
76561198064474398,22,76561198064474398,13786,106
76561198064478372,0,76561198064478372,0,0
76561198064478431,4,76561198064478431,2944,0
minecrft,6,76561198064480610,4648,0
76561198064480735,2,76561198064480735,418,0
76561198064482861,0,76561198064482861,0,0
76561198064483142,12,76561198064483142,925,0
76561198064483221,31,76561198064483221,33,0
Kekekee,4,76561198064485539,37,0
gamegame0207,21,76561198064485810,487,0
76561198064485884,0,76561198064485884,0,0
76561198064486949,0,76561198064486949,0,0
76561198064487027,144,76561198064487027,0,0
76561198064489699,1,76561198064489699,2901,0
76561198064490202,31,76561198064490202,25795,0
76561198064490608,0,76561198064490608,0,0
76561198064492131,23,76561198064492131,81,0
76561198064493915,43,76561198064493915,2191,0
76561198064494251,36,76561198064494251,235,0
76561198064494661,1,76561198064494661,927,0
76561198064500731,0,76561198064500731,0,0
76561198064501187,0,76561198064501187,0,0
76561198064501505,14,76561198064501505,0,0
76561198064503363,44,76561198064503363,1302,0
76561198064506877,0,76561198064506877,0,0
76561198064513612,2,76561198064513612,48,0
76561198064513671,0,76561198064513671,0,0
Criske,55,76561198064522490,0,0
Devisionn,20,76561198064523460,0,0
76561198064525190,7,76561198064525190,0,0
76561198064526570,1,76561198064526570,0,0
76561198064527612,2,76561198064527612,82,0
kinodertoten,13,76561198064533212,1499,0
76561198064533695,17,76561198064533695,2340,0
76561198064534191,10,76561198064534191,2891,0
76561198064536233,0,76561198064536233,0,0
76561198064536870,122,76561198064536870,1576,0
76561198064537832,8,76561198064537832,32,0
76561198064538101,9,76561198064538101,318,0
76561198064539389,6,76561198064539389,111,0
76561198064540170,0,76561198064540170,0,0
76561198064540648,1,76561198064540648,148678,0
76561198064542039,163,76561198064542039,335,0
whitemen,34,76561198064542233,3305,0
76561198064542713,0,76561198064542713,0,0
76561198064545591,28,76561198064545591,416,0
76561198064548203,20,76561198064548203,949,0
funkyseefunkydo,46,76561198064548221,57,0
DanielDesperation,2,76561198064554425,1278,0
76561198064560900,11,76561198064560900,0,0
76561198064567535,4,76561198064567535,957,0
convasta,31,76561198064569657,179,0
bellz7,0,76561198064571102,0,0
NekoNacho,10,76561198064574120,0,0
76561198064574476,48,76561198064574476,1,0
76561198064575920,61,76561198064575920,1960,0
LogicIsNotHard,44,76561198064576794,1789,0
Legacy908,40,76561198064577062,14,0
76561198064579056,0,76561198064579056,0,0
christianES,8,76561198064579824,994,0
76561198064580368,33,76561198064580368,1329,0
profilezinga,71,76561198064582041,17380,0
76561198064584735,22,76561198064584735,40,0
reaper-wotr,38,76561198064584856,891,0
76561198064588320,0,76561198064588320,0,0
76561198064592746,0,76561198064592746,0,0
76561198064593285,0,76561198064593285,0,0
76561198064595451,5,76561198064595451,0,0
pingerslad,31,76561198064596888,0,0
Chainail,45,76561198064597663,9645,0
76561198064601663,0,76561198064601663,0,0
76561198064601805,38,76561198064601805,10132,0
76561198064603190,3,76561198064603190,5112,0
76561198064606059,70,76561198064606059,4197,0
maxinator002,8,76561198064606807,1719,0
76561198064609669,0,76561198064609669,0,0
76561198064610417,20,76561198064610417,911,6
Headfreakingshot,95,76561198064613061,295,0
76561198064613087,0,76561198064613087,0,0
76561198064614260,5,76561198064614260,2336,0
Lavateinn,57,76561198064614961,0,0
auntie_c,83,76561198064617205,593,0
76561198064617303,0,76561198064617303,0,0
76561198064620213,3,76561198064620213,0,0
76561198064620286,26,76561198064620286,24441,0
Klangas,0,76561198064620337,0,0
eternaljimmies,38,76561198064620847,0,0
76561198064621816,2,76561198064621816,40736,0
76561198064621933,3,76561198064621933,20817,0
76561198064622438,1,76561198064622438,0,0
76561198064622849,1,76561198064622849,0,0
r4g3r2,6,76561198064629588,0,0
76561198064631460,63,76561198064631460,0,0
ItzRavaz,10,76561198064634244,15997,0
SexyBeasts,31,76561198064635310,20560,0
Patmatool,0,76561198064636602,0,0
76561198064637000,17,76561198064637000,0,0
76561198064639278,21,76561198064639278,4320,0
76561198064639886,0,76561198064639886,0,0
76561198064640610,3,76561198064640610,0,0
queeftrumpet,97,76561198064643575,553,0
RACraggs,0,76561198064645256,0,0
76561198064647026,0,76561198064647026,0,0
76561198064649892,50,76561198064649892,1615,0
76561198064652130,1,76561198064652130,26181,0
Dropbear2400,46,76561198064652809,0,0
76561198064652853,0,76561198064652853,0,0
idkwhyimhere,48,76561198064653338,7841,0
76561198064653618,0,76561198064653618,0,0
76561198064654120,32,76561198064654120,5183,0
76561198064654723,19,76561198064654723,2255,0
76561198064658143,0,76561198064658143,0,0
evillittleweirdguy,135,76561198064659490,1804,0
76561198064659739,10,76561198064659739,477,0
76561198064659757,79,76561198064659757,95,0
76561198064660918,0,76561198064660918,0,0
76561198064661325,93,76561198064661325,3687,0
76561198064661413,63,76561198064661413,2571,0
iAmTheRealSven,85,76561198064664367,410,0
76561198064664409,18,76561198064664409,583,0
liamgibsonissupergay,76,76561198064665049,435,0
76561198064665213,44,76561198064665213,1483,0
76561198064665511,1,76561198064665511,773,0
76561198064665799,51,76561198064665799,186,0
76561198064666155,0,76561198064666155,0,0
chalee_jorn,11,76561198064667043,560,0
76561198064667109,15,76561198064667109,7872,0
76561198064668233,57,76561198064668233,2470,0
76561198064668903,30,76561198064668903,747,0
leonkeanumav,5,76561198064670355,5174,0
76561198064671483,12,76561198064671483,0,0
76561198064671793,12,76561198064671793,4692,0
76561198064680413,0,76561198064680413,0,0
76561198064683085,1,76561198064683085,0,0
76561198064691405,5,76561198064691405,0,0
76561198064693528,53,76561198064693528,19678,0
76561198064694234,0,76561198064694234,0,0
toinhoto,14,76561198064697568,8879,0
76561198064700530,0,76561198064700530,0,0
76561198064700714,18,76561198064700714,3485,0
76561198064704208,64,76561198064704208,11,0
76561198064705516,2,76561198064705516,241,0
Aceylos,4,76561198064707372,1474,0
76561198064710794,78,76561198064710794,23,0
76561198064711642,0,76561198064711642,0,0
76561198064712370,1,76561198064712370,56,0
76561198064713198,107,76561198064713198,3389,0
76561198064713506,16,76561198064713506,1359,0
StriatusCZR,30,76561198064714568,8216,0
76561198064715028,7,76561198064715028,181,0
76561198064717226,0,76561198064717226,0,0
76561198064723559,6,76561198064723559,2544,0
76561198064723833,304,76561198064723833,486,0
76561198064724491,315,76561198064724491,20,0
76561198064725462,0,76561198064725462,0,0
76561198064725978,19,76561198064725978,0,0
76561198064726530,2,76561198064726530,0,0
ddgt98,7,76561198064731083,102,0
76561198064732597,0,76561198064732597,0,0
squeerall,48,76561198064734550,115,0
76561198064736279,0,76561198064736279,0,0
76561198064738245,0,76561198064738245,0,0
76561198064739023,1,76561198064739023,2,0
76561198064739584,3,76561198064739584,158,0
76561198064739738,30,76561198064739738,299,0
76561198064739844,1,76561198064739844,0,0
76561198064740837,11,76561198064740837,0,0
76561198064742037,8,76561198064742037,1906,0
76561198064742951,0,76561198064742951,0,0
bcloudys,3,76561198064746429,27,0
DZFBDFZB,41,76561198064746521,157,0
76561198064753469,55,76561198064753469,215,0
76561198064758143,50,76561198064758143,2182,0
76561198064761158,1,76561198064761158,99,0
76561198064761784,1,76561198064761784,0,0
76561198064765523,0,76561198064765523,0,0
76561198064765682,0,76561198064765682,0,0
76561198064767255,18,76561198064767255,9195,0
76561198064767410,0,76561198064767410,0,0
76561198064769602,3,76561198064769602,4833,0
76561198064771008,37,76561198064771008,3919,0
ninja02,120,76561198064773724,3,0
76561198064774652,7,76561198064774652,0,0
76561198064776202,21,76561198064776202,112,0
76561198064777532,13,76561198064777532,181,0
AuraExcalibur,83,76561198064779370,3368,0
76561198064780212,0,76561198064780212,0,0
76561198064781595,3,76561198064781595,0,0
76561198064781816,21,76561198064781816,2549,0
NINJA55,3,76561198064782807,0,0
76561198064783507,17,76561198064783507,87,0
76561198064786731,7,76561198064786731,299,0
76561198064786986,0,76561198064786986,0,0
76561198064788873,7,76561198064788873,0,0
parnellyja,162,76561198064789973,38,0
76561198064791079,0,76561198064791079,0,0
76561198064792437,15,76561198064792437,638,0
76561198064793539,0,76561198064793539,0,0
76561198064794149,17,76561198064794149,167,0
76561198064795095,6,76561198064795095,55,0
76561198064803743,1,76561198064803743,16172,0
76561198064812928,0,76561198064812928,0,0
76561198064814908,4,76561198064814908,447,0
76561198064816660,32,76561198064816660,612,0
PlzDontFuckUp,27,76561198064817411,23888,1937
76561198064823826,46,76561198064823826,1049,0
76561198064824270,0,76561198064824270,0,0
76561198064824806,7,76561198064824806,390,0
76561198064826756,0,76561198064826756,0,0
76561198064827090,4,76561198064827090,292,0
76561198064827796,0,76561198064827796,0,0
76561198064828207,10,76561198064828207,0,0
steve_44_3,0,76561198064828798,0,0
76561198064829366,0,76561198064829366,0,0
76561198064830680,9,76561198064830680,8,0
76561198064831572,4,76561198064831572,74,0
shadic895,0,76561198064831793,0,0
YoungWill,5,76561198064833811,0,0
Thatcola,146,76561198064834625,4860,0
TooparrydayTheGod,25,76561198064835059,1017,0
Rayzura,63,76561198064835626,0,0
76561198064836194,0,76561198064836194,0,0
76561198064836381,3,76561198064836381,4,0
76561198064838463,14,76561198064838463,139,0
connorchee,83,76561198064838727,5325,0
76561198064838729,7,76561198064838729,20069,0
76561198064838939,2,76561198064838939,157,0
76561198064839089,9,76561198064839089,1520,0
fangssucks,0,76561198064840919,0,0
76561198064849607,49,76561198064849607,1432,0
76561198064852024,1,76561198064852024,1,0
76561198064861505,1,76561198064861505,212,0
RawrTisha,50,76561198064862838,472,0
tasjc,0,76561198064865448,0,0
76561198064866468,35,76561198064866468,1,0
76561198064867044,27,76561198064867044,472,0
76561198064867666,0,76561198064867666,0,0
76561198064871658,127,76561198064871658,328,0
76561198064873092,3,76561198064873092,0,0
76561198064873683,1,76561198064873683,0,0
PurpleNedKelly,93,76561198064875290,107,0
ShauTtimmy,4,76561198064876084,0,0
DarkOmega25,6,76561198064878530,576,0
76561198064878584,3,76561198064878584,340,0
76561198064878702,9,76561198064878702,0,0
The_Goosey,13,76561198064879610,263,0
76561198064879856,12,76561198064879856,0,0
Ibzonator,0,76561198064880039,0,0
76561198064880744,13,76561198064880744,873,0
76561198064883043,28,76561198064883043,13127,0
76561198064884413,19,76561198064884413,16060,0
muhammad9135,4,76561198064884738,953,0
76561198064885124,11,76561198064885124,509,0
StillAliveStark,386,76561198064886363,20,0
76561198064887228,4,76561198064887228,36,0
homiejak,17,76561198064888382,307,0
nolvatrash,0,76561198064891340,0,0
76561198064894217,15,76561198064894217,1518,0
76561198064894732,94,76561198064894732,9640,0
76561198064898881,2,76561198064898881,236,0
76561198064901309,0,76561198064901309,0,0
76561198064902278,0,76561198064902278,0,0
76561198064906103,0,76561198064906103,0,0
76561198064907131,88,76561198064907131,36,0
titanapexloser,0,76561198064908731,0,0
SNOSofficial,70,76561198064908844,1319,0
76561198064916337,8,76561198064916337,0,0
76561198064918148,2,76561198064918148,4,0
76561198064921020,0,76561198064921020,0,0
76561198064923784,0,76561198064923784,0,0
toughwolf103,40,76561198064926362,1015,0
thehof125,0,76561198064929128,0,0
76561198064929248,23,76561198064929248,2488,61
519130312,100,76561198064929722,2302,0
Jayce76,125,76561198064932200,936,0
freedomHR,198,76561198064933121,500,0
sp10733,124,76561198064933132,19452,0
cheMOS,17,76561198064933300,1206,0
sirsonfenaenzo,38,76561198064935134,83,0
76561198064935172,34,76561198064935172,780,0
76561198064935506,0,76561198064935506,0,0
XXNJRXX,26,76561198064935595,356,0
g0d1325,23,76561198064936202,1586,0
76561198064936818,0,76561198064936818,0,0
76561198064937281,3,76561198064937281,4564,0
4591337,0,76561198064937805,0,0
76561198064937824,9,76561198064937824,9760,0
KingGaahl,149,76561198064939923,1056,0
76561198064941531,0,76561198064941531,0,0
76561198064941579,5,76561198064941579,2749,0
76561198064942378,0,76561198064942378,0,0
76561198064943723,5,76561198064943723,1594,0
76561198064943807,0,76561198064943807,0,0
76561198064944169,6,76561198064944169,1845,0
sourwarrior,53,76561198064944649,6,0
76561198064947043,2,76561198064947043,7143,0
76561198064947235,14,76561198064947235,32,0
76561198064947769,126,76561198064947769,4574,0
76561198064948275,164,76561198064948275,94,0
SkungIThrasher1,47,76561198064948755,9063,0
76561198064949735,2,76561198064949735,24052,0
E3E3E3,0,76561198064950117,0,0
villmxrn,34,76561198064952573,0,0
76561198064952977,25,76561198064952977,296,0
76561198064953533,53,76561198064953533,79903,0
76561198064954221,2,76561198064954221,0,0
Thisurlhasmadgainstobesoswole,33,76561198064954619,0,0
Kaneisafaggot,77,76561198064956479,4037,0
76561198064956899,35,76561198064956899,1091,0
76561198064958579,5,76561198064958579,5,0
76561198064958901,1,76561198064958901,2384,0
76561198064959445,114,76561198064959445,9153,0
76561198064962933,0,76561198064962933,0,0
The_Killer-_-,0,76561198064966445,0,0
