,genres,title,id,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,year
111886,"Action, Indie","BLEAK: Original Soundtrack, Vol. 1",447340,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111887,"Action, Adventure, Casual, Indie, Massively Multiplayer, Early Access",Tower Unite,394690,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2016
111888,"Action, Indie, Strategy",Fortify,378260,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
111889,"Action, Indie",Space Scaven,456130,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111890,"Simulation, Strategy",Order of Battle: U.S. Marines,443620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016
111891,"Action, Adventure, Indie",Flat Kingdom - Soundtrack + Artbook,457560,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111892,"Action, Indie, Strategy, Early Access",The Fifth Expedition,453030,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
111893,"Racing, Simulation, Sports",MXGP2 - Villopoto Replica Equipment,438860,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2016
111894,"Racing, Simulation, Sports",MXGP2 - The Official Motocross Videogame,400800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2016
111895,"Racing, Simulation, Sports",MXGP2 - Season Pass,445200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2016
111896,"Racing, Simulation, Sports",MXGP2 - Cairoli Replica Equipment,438850,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2016
111897,"Adventure, Casual",Tibetan Quest: Beyond the World's End,427550,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
111898,"Action, Indie, Strategy",Mushroom Wars,431250,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
111899,"Action, Adventure, Indie",A Blind Legend,437530,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111900,"RPG, Strategy",Endless Legend™ - Shifters,451050,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016
111901,"Casual, Indie, Simulation, Strategy",Train Valley - Germany,459120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
111902,"Action, Casual, Indie",Trench Run,262100,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111903,"Indie, Strategy",Axes and Acres,448910,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
111905,"Casual, Indie, Simulation",One Last Chance,460150,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
111906,"Casual, Indie, Simulation",One Last Chance Soundtrack,460260,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
111908,"Indie, Strategy",Atriage,454780,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
111909,"Free to Play, Indie, Strategy",Age of Conquest IV,314970,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2016
111910,RPG,Fallen Temple,341460,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016
111911,"Action, Indie, Simulation, Early Access",DAMAGE CONTROL,450020,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
111912,Simulation,Bus Simulator 16 - MAN Lion's City A 47 M,443430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
111913,Adventure,"Destiny's Princess: A War Story, A Love Story",447170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
111914,"Adventure, Indie",Campus Notes - forget me not.,435360,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111915,"Indie, Simulation",MachineCraft PREMIUM,398820,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
111916,"Casual, Indie, Strategy",Odd||Even,455940,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
111917,"Action, Adventure, Casual, Indie",Little Walker,448500,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111918,"Action, Indie",Amaranthine,454900,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111919,"Action, Adventure, Indie",Kill to Collect,241760,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111920,"Adventure, Indie, RPG",Outrage,457820,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
111926,Simulation,FSX: Steam Edition - Zurich Airport Add-On,433741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
111927,Simulation,FSX: Steam Edition - Wittman Tailwind Add-On,379578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
111928,"Action, Adventure, Indie",Enter the Gungeon - Soundtrack,457840,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111934,"Action, Casual, Indie",Project Starship,454890,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111935,"Action, Indie, RPG, Early Access",A Wizard's Lizard: Soul Thief,373470,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
111936,"Adventure, Indie, RPG",Sorcery! Part 3,445040,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
111940,"Action, Adventure, Indie",Enter the Gungeon,311690,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111941,Casual,Atlantic Quest 2 - New Adventure -,412530,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
111943,"Casual, Indie, Simulation, Strategy",Domino Sky,457480,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
111947,"Action, Adventure, Indie, RPG, Simulation, Early Access",Metaverse,325430,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2016
111971,"Adventure, Casual",Spakoyno: Back To USSR 2.0 - OST,459660,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
111972,"Casual, Indie",Cursor Challenge,458700,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111973,Racing,WRC 5 - WRC eSports Pack 2,398473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016
111974,"Adventure, Indie",1979 Revolution: Black Friday,388320,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111975,Indie,Until I Have You,439310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111976,"Action, Indie",Binaries,435800,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111978,"Indie, Simulation",HunieCam Studio,426000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
111980,Simulation,Womb Room,426010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
111981,"Casual, Indie",RAM BOE,454720,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111988,"Adventure, Indie",Adam's Venture: Origins Special Edition DLC,455250,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111990,"Adventure, Indie, RPG",Daughter of Shadows: An SCP Breach Event,449820,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
111991,"Action, Adventure, Indie",Epsilon corp.,459100,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111992,"Action, Indie, Strategy",The Fleets of Sol,383070,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
111993,"Action, Indie",Lup,412600,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111994,"Adventure, Casual, Indie, Early Access",CHKN,420930,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
111995,"Action, Adventure, Indie, Simulation",Dinosaur Hunt - Wild West Guns Expansion Pack,434943,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
111996,"Action, Indie, Sports",Stikbold! A Dodgeball Adventure,429330,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016
112001,"Indie, RPG, Early Access",Elements II: Hearts of Light,448640,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
112004,"Adventure, Casual, Indie, RPG, Strategy",Last Heroes 3,458420,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
112005,"Adventure, Indie",The Slaughter: Act One,356390,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112006,"Action, Adventure, Indie, Simulation",Run Rabbit Run - Soundtrack,450070,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
112007,"Action, Adventure, Indie, Simulation",Run Rabbit Run,409560,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
112008,Indie,Rewind,438260,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112009,"Action, Adventure, Casual, Indie",Scapeland,444440,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112010,"Casual, Indie, Strategy",Insane,452930,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112011,"Action, Adventure, Indie",Rabi-Ribi - Digital Artbook,431621,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112012,"Action, Adventure, Indie",Blue Sheep,409280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112013,"Action, Casual, Indie",Moustache Mountain,457520,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112015,"Racing, Simulation, Sports, Strategy",Trackday Manager,348030,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2016
112016,"Indie, Simulation, Strategy, Early Access",Soviet City,432250,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
112017,"RPG, Strategy",Baldur's Gate: Siege of Dragonspear,385970,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016
112018,"Action, Sports",Rocket Shooter,451210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016
112019,Adventure,Tokyo Babel,443380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112020,"Casual, Indie",Catch a Falling Star,451880,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112021,"Casual, Free to Play, Indie, Early Access",Steno Arcade,449000,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016
112022,Indie,[the Sequence],454320,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112025,"Action, Indie, Early Access",Bunker Punks,446120,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112026,"Indie, RPG, Simulation, Strategy, Early Access",The Inner Sea,443700,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2016
112027,"Action, Adventure, Indie",Epistory - Typing Chronicles,398850,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112028,"Action, Adventure, Indie",Ninja Outbreak,453880,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
112029,"Simulation, Strategy",RollerCoaster Tycoon World™: Deluxe Edition,405580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016
112030,"Adventure, Indie",Magical Eyes - Red is for Anguish,366780,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112034,"Casual, Free to Play, Indie, RPG",Mathoria: It All Adds Up,434480,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2014
112035,"Casual, Indie, Sports, Strategy",Adorables,366760,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2016
112037,"Action, Adventure, Indie",Trial by Viking,440800,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112038,"Adventure, Casual, Indie",Parallels Cross,456980,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112039,"Action, Indie, RPG, Strategy",FORCED SHOWDOWN,265000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
112040,"Action, Adventure, Casual, Indie",Tasty Planet: Back for Seconds,445110,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112041,"Casual, Indie, Strategy",XenoShyft,429390,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112048,"Casual, Free to Play, Indie, Strategy, Early Access",Fire With Fire Tower Attack and Defense,351630,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2016
112050,"Indie, Simulation",Shake Your Money Simulator 2016,448660,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
112051,"Adventure, Indie",NightCry,427660,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112052,"Adventure, Indie",NightCry Artbook,455561,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112055,Adventure,The Last Door: Season 2 - Collector's Edition,402530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112056,Sports,R.B.I. Baseball 16,407690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016
112059,"Action, Adventure, Indie",Angry Video Game Nerd II: ASSimilation,409660,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112060,"Indie, Strategy, Early Access",Cube Land Arena,450850,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112061,"Indie, RPG",To Ash,453950,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
112062,"Action, Simulation",STAR WARS™: Rebel Assault I + II,456540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1993
112063,"Action, Simulation",STAR WARS™: Rogue Squadron 3D,455910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1998
112064,"Action, Adventure, Casual, Indie",Edgar,455640,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112065,"Action, Casual, Indie",Tiltagon,432260,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112066,"Action, Adventure, Casual, Indie",Hypersensitive Bob,444270,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112067,"Action, Adventure",Cold Darkness Awakened,418810,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112069,"Action, Indie",1993 Space Machine,373480,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112070,"Adventure, Indie",The Deer,400240,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
112075,"Adventure, Casual",Awakening: The Redleaf Forest Collector's Edition,455080,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112077,"Casual, Indie, Simulation",My Lady,457530,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
112078,Indie,Space Drifters 2D,377570,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112080,"Action, Indie",Lost Cosmonaut,447540,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112081,"RPG, Simulation",WolfQuest Music Extras,457090,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016
112082,"Casual, Sports",MiniGolf Mania,453680,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016
112083,Simulation,Forestry 2017 - The Simulation,273800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
112084,"Adventure, Indie",Spectrubes,447990,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112085,"Adventure, Casual",Mysterious Castle,417840,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112086,"Design &amp; Illustration, Web Publishing",RPG Maker MV - Pop! Horror City: Character Pack 2,455222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
112087,"Action, Free to Play, Massively Multiplayer, RPG",Survarium - Steam Starter Pack,456800,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2016
112088,"Action, Free to Play, Massively Multiplayer, RPG",Survarium - Vepr 'Molot' Pack,456802,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2016
112089,"Design &amp; Illustration, Web Publishing",RPG Maker MV - Heist Music Pack,455224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
112090,"Design &amp; Illustration, Web Publishing",RPG Maker MV - Medieval: Interiors,455521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
112091,"Design &amp; Illustration, Web Publishing",RPG Maker MV - Katakura Hibiki's Lords of Darkness,455223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
112092,"Design &amp; Illustration, Web Publishing",RPG Maker MV - Medieval: Town &amp; Country,455520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
112093,"Design &amp; Illustration, Web Publishing",RPG Maker MV - Pop! Horror City: Character Pack 1,455221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
112094,"Design &amp; Illustration, Web Publishing",RPG Maker MV - Pop! Horror City,455220,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
112095,"Action, Casual, Indie",Of Carrots And Blood,439440,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112096,"Action, Adventure, Indie",Pertinence,455110,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112097,"Indie, RPG, Simulation, Strategy",I Am Caligula,454570,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2016
112098,"Action, Adventure, Indie",Dispatcher - Arts,455330,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112100,"RPG, Strategy",Hydra Slayer,432380,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016
112102,"Action, Adventure",Benji Challenges,393770,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112103,"Casual, Indie, Strategy",Fibbage XL,448080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112104,"Action, Free to Play, Indie, Early Access",Holodrive,370770,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016
112105,"Action, Casual, Indie",BattleStorm,432280,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112106,"Action, Adventure, Casual, Indie",Jelly Killer,441670,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112107,Free to Play,Lost girl`s [diary],445230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
112108,"Action, Indie",Slain: Back from Hell,369070,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112109,"Action, Indie",Slain: Back from Hell - Deluxe Edition DLC,457120,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112110,"Adventure, Casual, Indie",A Lenda do Herói - O Herói desta Canção,389170,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112111,Simulation,TANE DLC: C&amp;O 2-6-6-6 H8 - New River Mining Coal Run,453200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
112112,Casual,Heartomics: Slime &amp; Friends,456660,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112113,"Action, Adventure, Casual, Indie",Cellar,449060,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112114,"Adventure, Indie, RPG",Solstice,317280,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
112115,"Indie, RPG, Simulation",WolfQuest,431180,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2015
112117,"Casual, Indie",Airstrike HD,453980,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112118,"Adventure, Indie, RPG",Solstice OST + Bonus Content,447740,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
112121,Strategy,NOBUNAGA'S AMBITION: Sphere of Influence - Ascension / 信長の野望･創造 戦国立志伝,375450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
112123,"Adventure, Indie, Strategy",Tiny Guardians,431230,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112124,"Adventure, Indie, Strategy",Tiny Guardians - Alternative Appearance Bundle,448270,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112125,"Adventure, Indie",The Sea Will Claim Everything,337720,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112126,"Adventure, Casual, Indie",The Descendant: Rest of Season,401640,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112127,"Adventure, Casual, Indie",The Descendant,351940,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112128,Adventure,LostWinds,447780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112129,"Adventure, Casual",Lost Lands: The Golden Curse,433000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112130,Adventure,LostWinds 2: Winter of the Melodias,447800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112131,"Action, Adventure, Indie, RPG, Early Access",Wolcen: Lords of Mayhem,424370,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
112134,"Action, Adventure, Casual, Indie",Disposable Heroes,366180,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
112135,"Action, Adventure",Way of the Samurai 3 - Accessory Set,428312,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112136,"Action, Adventure",Way of the Samurai 3 - Weapon Set,428311,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112137,"Action, Adventure",Way of the Samurai 3 - Head and Outfit set,428310,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112138,Simulation,Professional Farmer 2017,433670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
112139,Action,Heroes of The West,440090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112140,"Casual, Indie",Bacteria,448470,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112141,"Casual, Indie, Simulation, Early Access",Zombie Gotchi,398890,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
112143,"Casual, Indie",Bacteria Collector's Edition Content,448760,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112144,"Adventure, Indie, Simulation","Don't Die Dateless, Dummy!",455490,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
112145,RPG,Fallout 4 Season Pass,404090,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016
112146,RPG,Fallout 4 - Automatron,435870,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016
112147,Adventure,Day of the Tentacle Remastered,388210,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112148,"Action, Indie",Crystal Chip Collector,454430,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014
112149,"Simulation, Strategy",Polaris Sector,418250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016
112150,"Indie, Simulation, Sports, Strategy",Out of the Park Baseball 17,402430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2016
112151,"Action, Adventure, Indie",AMOK,446780,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112153,"Simulation, Strategy",Capitalism Plus,450120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1995
112154,Strategy,Seven Kingdoms: Ancient Adversaries,450140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1998
112155,"Action, Adventure",Way of the Samurai 3,427510,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112157,"Indie, Simulation",Brick Inventions,411750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
112159,"Adventure, Casual, Indie, RPG",Wind Child,397090,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
112160,"Adventure, Casual, Indie",The Next Door,447850,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112161,"Action, Indie, Simulation, Strategy, Early Access",Soup: the Game,436480,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
112162,"Adventure, Indie",Discouraged Workers TEEN,432180,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
